"id_1","label_1","id_2","label_2","id_3","label_3","id_4","label_4","id_5","label_5"
"K","Activités financières et d'assurance","64","Activités des services financiers, hors assurance et caisses de retraite","64.9","Autres activités des services financiers, hors assurance et caisses de retraite","64.99","Autres activités des services financiers, hors assurance et caisses de retraite, n.c.a.","64.99Z","Autres activités des services financiers, hors assurance et caisses de retraite, n.c.a."
"K","Activités financières et d'assurance","65","Assurance","65.1","Assurance","65.11","Assurance vie","65.11Z","Assurance vie"
"K","Activités financières et d'assurance","65","Assurance","65.1","Assurance","65.12","Autres assurances","65.12Z","Autres assurances"
"K","Activités financières et d'assurance","65","Assurance","65.2","Réassurance","65.20","Réassurance","65.20Z","Réassurance"
"K","Activités financières et d'assurance","65","Assurance","65.3","Caisses de retraite","65.30","Caisses de retraite","65.30Z","Caisses de retraite"
"K","Activités financières et d'assurance","66","Activités auxiliaires de services financiers et d'assurance","66.1","Activités auxiliaires de services financiers, hors assurance et caisses de retraite","66.11","Administration de marchés financiers","66.11Z","Administration de marchés financiers"
"K","Activités financières et d'assurance","66","Activités auxiliaires de services financiers et d'assurance","66.1","Activités auxiliaires de services financiers, hors assurance et caisses de retraite","66.12","Courtage de valeurs mobilières et de marchandises","66.12Z","Courtage de valeurs mobilières et de marchandises"
"K","Activités financières et d'assurance","66","Activités auxiliaires de services financiers et d'assurance","66.1","Activités auxiliaires de services financiers, hors assurance et caisses de retraite","66.19","Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite","66.19A","Supports juridiques de gestion de patrimoine mobilier"
"K","Activités financières et d'assurance","66","Activités auxiliaires de services financiers et d'assurance","66.1","Activités auxiliaires de services financiers, hors assurance et caisses de retraite","66.19","Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite","66.19B","Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite, n.c.a."
"K","Activités financières et d'assurance","66","Activités auxiliaires de services financiers et d'assurance","66.2","Activités auxiliaires d'assurance et de caisses de retraite","66.21","Évaluation des risques et dommages","66.21Z","Évaluation des risques et dommages"
"K","Activités financières et d'assurance","66","Activités auxiliaires de services financiers et d'assurance","66.2","Activités auxiliaires d'assurance et de caisses de retraite","66.22","Activités des agents et courtiers d'assurances","66.22Z","Activités des agents et courtiers d'assurances"
"K","Activités financières et d'assurance","66","Activités auxiliaires de services financiers et d'assurance","66.2","Activités auxiliaires d'assurance et de caisses de retraite","66.29","Autres activités auxiliaires d'assurance et de caisses de retraite","66.29Z","Autres activités auxiliaires d'assurance et de caisses de retraite"
"K","Activités financières et d'assurance","66","Activités auxiliaires de services financiers et d'assurance","66.3","Gestion de fonds","66.30","Gestion de fonds","66.30Z","Gestion de fonds"
"L","Activités immobilières","68","Activités immobilières","68.1","Activités des marchands de biens immobiliers","68.10","Activités des marchands de biens immobiliers","68.10Z","Activités des marchands de biens immobiliers"
"L","Activités immobilières","68","Activités immobilières","68.2","Location et exploitation de biens immobiliers propres ou loués","68.20","Location et exploitation de biens immobiliers propres ou loués","68.20A","Location de logements"
"L","Activités immobilières","68","Activités immobilières","68.2","Location et exploitation de biens immobiliers propres ou loués","68.20","Location et exploitation de biens immobiliers propres ou loués","68.20B","Location de terrains et d'autres biens immobiliers"
"L","Activités immobilières","68","Activités immobilières","68.3","Activités immobilières pour compte de tiers","68.31","Agences immobilières","68.31Z","Agences immobilières"
"L","Activités immobilières","68","Activités immobilières","68.3","Activités immobilières pour compte de tiers","68.32","Administration de biens immobiliers","68.32A","Administration d'immeubles et autres biens immobiliers"
"L","Activités immobilières","68","Activités immobilières","68.3","Activités immobilières pour compte de tiers","68.32","Administration de biens immobiliers","68.32B","Supports juridiques de gestion de patrimoine immobilier"
"M","Activités spécialisées, scientifiques et techniques","69","Activités juridiques et comptables","69.1","Activités juridiques","69.10","Activités juridiques","69.10Z","Activités juridiques"
"M","Activités spécialisées, scientifiques et techniques","69","Activités juridiques et comptables","69.2","Activités comptables","69.20","Activités comptables","69.20Z","Activités comptables"
"M","Activités spécialisées, scientifiques et techniques","70","Activités des sièges sociaux ; conseil de gestion","70.1","Activités des sièges sociaux","70.10","Activités des sièges sociaux","70.10Z","Activités des sièges sociaux"
"M","Activités spécialisées, scientifiques et techniques","70","Activités des sièges sociaux ; conseil de gestion","70.2","Conseil de gestion","70.21","Conseil en relations publiques et communication","70.21Z","Conseil en relations publiques et communication"
"M","Activités spécialisées, scientifiques et techniques","70","Activités des sièges sociaux ; conseil de gestion","70.2","Conseil de gestion","70.22","Conseil pour les affaires et autres conseils de gestion","70.22Z","Conseil pour les affaires et autres conseils de gestion"
"M","Activités spécialisées, scientifiques et techniques","71","Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques","71.1","Activités d'architecture et d'ingénierie","71.11","Activités d'architecture","71.11Z","Activités d'architecture"
"M","Activités spécialisées, scientifiques et techniques","71","Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques","71.1","Activités d'architecture et d'ingénierie","71.12","Activités d'ingénierie","71.12A","Activité des géomètres"
"M","Activités spécialisées, scientifiques et techniques","71","Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques","71.1","Activités d'architecture et d'ingénierie","71.12","Activités d'ingénierie","71.12B","Ingénierie, études techniques"
"M","Activités spécialisées, scientifiques et techniques","71","Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques","71.2","Activités de contrôle et analyses techniques","71.20","Activités de contrôle et analyses techniques","71.20A","Contrôle technique automobile"
"M","Activités spécialisées, scientifiques et techniques","71","Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques","71.2","Activités de contrôle et analyses techniques","71.20","Activités de contrôle et analyses techniques","71.20B","Analyses, essais et inspections techniques"
"M","Activités spécialisées, scientifiques et techniques","72","Recherche-développement scientifique","72.1","Recherche-développement en sciences physiques et naturelles","72.11","Recherche-développement en biotechnologie","72.11Z","Recherche-développement en biotechnologie"
"M","Activités spécialisées, scientifiques et techniques","72","Recherche-développement scientifique","72.1","Recherche-développement en sciences physiques et naturelles","72.19","Recherche-développement en autres sciences physiques et naturelles","72.19Z","Recherche-développement en autres sciences physiques et naturelles"
"M","Activités spécialisées, scientifiques et techniques","72","Recherche-développement scientifique","72.2","Recherche-développement en sciences humaines et sociales","72.20","Recherche-développement en sciences humaines et sociales","72.20Z","Recherche-développement en sciences humaines et sociales"
"M","Activités spécialisées, scientifiques et techniques","73","Publicité et études de marché","73.1","Publicité","73.11","Activités des agences de publicité","73.11Z","Activités des agences de publicité"
"M","Activités spécialisées, scientifiques et techniques","73","Publicité et études de marché","73.1","Publicité","73.12","Régie publicitaire de médias","73.12Z","Régie publicitaire de médias"
"M","Activités spécialisées, scientifiques et techniques","73","Publicité et études de marché","73.2","Études de marché et sondages","73.20","Études de marché et sondages","73.20Z","Études de marché et sondages"
"M","Activités spécialisées, scientifiques et techniques","74","Autres activités spécialisées, scientifiques et techniques","74.1","Activités spécialisées de design","74.10","Activités spécialisées de design","74.10Z","Activités spécialisées de design"
"M","Activités spécialisées, scientifiques et techniques","74","Autres activités spécialisées, scientifiques et techniques","74.2","Activités photographiques","74.20","Activités photographiques","74.20Z","Activités photographiques"
"M","Activités spécialisées, scientifiques et techniques","74","Autres activités spécialisées, scientifiques et techniques","74.3","Traduction et interprétation","74.30","Traduction et interprétation","74.30Z","Traduction et interprétation"
"M","Activités spécialisées, scientifiques et techniques","74","Autres activités spécialisées, scientifiques et techniques","74.9","Autres activités spécialisées, scientifiques et techniques n.c.a.","74.90","Autres activités spécialisées, scientifiques et techniques n.c.a.","74.90A","Activité des économistes de la construction"
"M","Activités spécialisées, scientifiques et techniques","74","Autres activités spécialisées, scientifiques et techniques","74.9","Autres activités spécialisées, scientifiques et techniques n.c.a.","74.90","Autres activités spécialisées, scientifiques et techniques n.c.a.","74.90B","Activités spécialisées, scientifiques et techniques diverses"
"M","Activités spécialisées, scientifiques et techniques","75","Activités vétérinaires","75.0","Activités vétérinaires","75.00","Activités vétérinaires","75.00Z","Activités vétérinaires"
"N","Activités de services administratifs et de soutien","77","Activités de location et location-bail","77.1","Location et location-bail de véhicules automobiles","77.11","Location et location-bail de voitures et de véhicules automobiles légers","77.11A","Location de courte durée de voitures et de véhicules automobiles légers"
"N","Activités de services administratifs et de soutien","77","Activités de location et location-bail","77.1","Location et location-bail de véhicules automobiles","77.11","Location et location-bail de voitures et de véhicules automobiles légers","77.11B","Location de longue durée de voitures et de véhicules automobiles légers"
"N","Activités de services administratifs et de soutien","77","Activités de location et location-bail","77.1","Location et location-bail de véhicules automobiles","77.12","Location et location-bail de camions","77.12Z","Location et location-bail de camions"
"N","Activités de services administratifs et de soutien","77","Activités de location et location-bail","77.2","Location et location-bail de biens personnels et domestiques","77.21","Location et location-bail d'articles de loisirs et de sport","77.21Z","Location et location-bail d'articles de loisirs et de sport"
"N","Activités de services administratifs et de soutien","77","Activités de location et location-bail","77.2","Location et location-bail de biens personnels et domestiques","77.22","Location de vidéocassettes et disques vidéo","77.22Z","Location de vidéocassettes et disques vidéo"
"N","Activités de services administratifs et de soutien","77","Activités de location et location-bail","77.2","Location et location-bail de biens personnels et domestiques","77.29","Location et location-bail d'autres biens personnels et domestiques","77.29Z","Location et location-bail d'autres biens personnels et domestiques"
"N","Activités de services administratifs et de soutien","77","Activités de location et location-bail","77.3","Location et location-bail d'autres machines, équipements et biens","77.31","Location et location-bail de machines et équipements agricoles","77.31Z","Location et location-bail de machines et équipements agricoles"
"N","Activités de services administratifs et de soutien","77","Activités de location et location-bail","77.3","Location et location-bail d'autres machines, équipements et biens","77.32","Location et location-bail de machines et équipements pour la construction","77.32Z","Location et location-bail de machines et équipements pour la construction"
"N","Activités de services administratifs et de soutien","77","Activités de location et location-bail","77.3","Location et location-bail d'autres machines, équipements et biens","77.33","Location et location-bail de machines de bureau et de matériel informatique","77.33Z","Location et location-bail de machines de bureau et de matériel informatique"
"N","Activités de services administratifs et de soutien","77","Activités de location et location-bail","77.3","Location et location-bail d'autres machines, équipements et biens","77.34","Location et location-bail de matériels de transport par eau","77.34Z","Location et location-bail de matériels de transport par eau"
"N","Activités de services administratifs et de soutien","77","Activités de location et location-bail","77.3","Location et location-bail d'autres machines, équipements et biens","77.35","Location et location-bail de matériels de transport aérien","77.35Z","Location et location-bail de matériels de transport aérien"
"N","Activités de services administratifs et de soutien","77","Activités de location et location-bail","77.3","Location et location-bail d'autres machines, équipements et biens","77.39","Location et location-bail d'autres machines, équipements et biens matériels n.c.a.","77.39Z","Location et location-bail d'autres machines, équipements et biens matériels n.c.a."
"N","Activités de services administratifs et de soutien","77","Activités de location et location-bail","77.4","Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright","77.40","Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright","77.40Z","Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright"
"N","Activités de services administratifs et de soutien","78","Activités liées à l'emploi","78.1","Activités des agences de placement de main-d'œuvre","78.10","Activités des agences de placement de main-d'œuvre","78.10Z","Activités des agences de placement de main-d'œuvre"
"N","Activités de services administratifs et de soutien","78","Activités liées à l'emploi","78.2","Activités des agences de travail temporaire","78.20","Activités des agences de travail temporaire","78.20Z","Activités des agences de travail temporaire"
"N","Activités de services administratifs et de soutien","78","Activités liées à l'emploi","78.3","Autre mise à disposition de ressources humaines","78.30","Autre mise à disposition de ressources humaines","78.30Z","Autre mise à disposition de ressources humaines"
"N","Activités de services administratifs et de soutien","79","Activités des agences de voyage, voyagistes, services de réservation et activités connexes","79.1","Activités des agences de voyage et voyagistes","79.11","Activités des agences de voyage","79.11Z","Activités des agences de voyage"
"N","Activités de services administratifs et de soutien","79","Activités des agences de voyage, voyagistes, services de réservation et activités connexes","79.1","Activités des agences de voyage et voyagistes","79.12","Activités des voyagistes","79.12Z","Activités des voyagistes"
"N","Activités de services administratifs et de soutien","79","Activités des agences de voyage, voyagistes, services de réservation et activités connexes","79.9","Autres services de réservation et activités connexes","79.90","Autres services de réservation et activités connexes","79.90Z","Autres services de réservation et activités connexes"
"N","Activités de services administratifs et de soutien","80","Enquêtes et sécurité","80.1","Activités de sécurité privée","80.10","Activités de sécurité privée","80.10Z","Activités de sécurité privée"
"N","Activités de services administratifs et de soutien","80","Enquêtes et sécurité","80.2","Activités liées aux systèmes de sécurité","80.20","Activités liées aux systèmes de sécurité","80.20Z","Activités liées aux systèmes de sécurité"
"N","Activités de services administratifs et de soutien","80","Enquêtes et sécurité","80.3","Activités d'enquête","80.30","Activités d'enquête","80.30Z","Activités d'enquête"
"N","Activités de services administratifs et de soutien","81","Services relatifs aux bâtiments et aménagement paysager","81.1","Activités combinées de soutien lié aux bâtiments","81.10","Activités combinées de soutien lié aux bâtiments","81.10Z","Activités combinées de soutien lié aux bâtiments"
"N","Activités de services administratifs et de soutien","81","Services relatifs aux bâtiments et aménagement paysager","81.2","Activités de nettoyage","81.21","Nettoyage courant des bâtiments","81.21Z","Nettoyage courant des bâtiments"
"N","Activités de services administratifs et de soutien","81","Services relatifs aux bâtiments et aménagement paysager","81.2","Activités de nettoyage","81.22","Autres activités de nettoyage des bâtiments et nettoyage industriel","81.22Z","Autres activités de nettoyage des bâtiments et nettoyage industriel"
"N","Activités de services administratifs et de soutien","81","Services relatifs aux bâtiments et aménagement paysager","81.2","Activités de nettoyage","81.29","Autres activités de nettoyage","81.29A","Désinfection, désinsectisation, dératisation"
"N","Activités de services administratifs et de soutien","81","Services relatifs aux bâtiments et aménagement paysager","81.2","Activités de nettoyage","81.29","Autres activités de nettoyage","81.29B","Autres activités de nettoyage n.c.a."
"N","Activités de services administratifs et de soutien","81","Services relatifs aux bâtiments et aménagement paysager","81.3","Services d'aménagement paysager","81.30","Services d'aménagement paysager","81.30Z","Services d'aménagement paysager"
"N","Activités de services administratifs et de soutien","82","Activités administratives et autres activités de soutien aux entreprises","82.1","Activités administratives","82.11","Services administratifs combinés de bureau","82.11Z","Services administratifs combinés de bureau"
"N","Activités de services administratifs et de soutien","82","Activités administratives et autres activités de soutien aux entreprises","82.1","Activités administratives","82.19","Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau","82.19Z","Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau"
"N","Activités de services administratifs et de soutien","82","Activités administratives et autres activités de soutien aux entreprises","82.2","Activités de centres d'appels","82.20","Activités de centres d'appels","82.20Z","Activités de centres d'appels"
"N","Activités de services administratifs et de soutien","82","Activités administratives et autres activités de soutien aux entreprises","82.3","Organisation de salons professionnels et congrès","82.30","Organisation de salons professionnels et congrès","82.30Z","Organisation de foires, salons professionnels et congrès"
"N","Activités de services administratifs et de soutien","82","Activités administratives et autres activités de soutien aux entreprises","82.9","Activités de soutien aux entreprises n.c.a.","82.91","Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle","82.91Z","Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle"
"N","Activités de services administratifs et de soutien","82","Activités administratives et autres activités de soutien aux entreprises","82.9","Activités de soutien aux entreprises n.c.a.","82.92","Activités de conditionnement","82.92Z","Activités de conditionnement"
"N","Activités de services administratifs et de soutien","82","Activités administratives et autres activités de soutien aux entreprises","82.9","Activités de soutien aux entreprises n.c.a.","82.99","Autres activités de soutien aux entreprises n.c.a.","82.99Z","Autres activités de soutien aux entreprises n.c.a."
"O","Administration publique","84","Administration publique et défense ; sécurité sociale obligatoire","84.1","Administration générale, économique et sociale","84.11","Administration publique générale","84.11Z","Administration publique générale"
"O","Administration publique","84","Administration publique et défense ; sécurité sociale obligatoire","84.1","Administration générale, économique et sociale","84.12","Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale","84.12Z","Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale"
"O","Administration publique","84","Administration publique et défense ; sécurité sociale obligatoire","84.1","Administration générale, économique et sociale","84.13","Administration publique (tutelle) des activités économiques","84.13Z","Administration publique (tutelle) des activités économiques"
"O","Administration publique","84","Administration publique et défense ; sécurité sociale obligatoire","84.2","Services de prérogative publique","84.21","Affaires étrangères","84.21Z","Affaires étrangères"
"O","Administration publique","84","Administration publique et défense ; sécurité sociale obligatoire","84.2","Services de prérogative publique","84.22","Défense","84.22Z","Défense"
"O","Administration publique","84","Administration publique et défense ; sécurité sociale obligatoire","84.2","Services de prérogative publique","84.23","Justice","84.23Z","Justice"
"O","Administration publique","84","Administration publique et défense ; sécurité sociale obligatoire","84.2","Services de prérogative publique","84.24","Activités d'ordre public et de sécurité","84.24Z","Activités d'ordre public et de sécurité"
"O","Administration publique","84","Administration publique et défense ; sécurité sociale obligatoire","84.2","Services de prérogative publique","84.25","Services du feu et de secours","84.25Z","Services du feu et de secours"
"O","Administration publique","84","Administration publique et défense ; sécurité sociale obligatoire","84.3","Sécurité sociale obligatoire","84.30","Sécurité sociale obligatoire","84.30A","Activités générales de sécurité sociale"
"O","Administration publique","84","Administration publique et défense ; sécurité sociale obligatoire","84.3","Sécurité sociale obligatoire","84.30","Sécurité sociale obligatoire","84.30B","Gestion des retraites complémentaires"
"O","Administration publique","84","Administration publique et défense ; sécurité sociale obligatoire","84.3","Sécurité sociale obligatoire","84.30","Sécurité sociale obligatoire","84.30C","Distribution sociale de revenus"
"P","Enseignement","85","Enseignement","85.1","Enseignement pré-primaire","85.10","Enseignement pré-primaire","85.10Z","Enseignement pré-primaire"
"P","Enseignement","85","Enseignement","85.2","Enseignement primaire","85.20","Enseignement primaire","85.20Z","Enseignement primaire"
"P","Enseignement","85","Enseignement","85.3","Enseignement secondaire","85.31","Enseignement secondaire général","85.31Z","Enseignement secondaire général"
"P","Enseignement","85","Enseignement","85.3","Enseignement secondaire","85.32","Enseignement secondaire technique ou professionnel","85.32Z","Enseignement secondaire technique ou professionnel"
"P","Enseignement","85","Enseignement","85.4","Enseignement supérieur et post-secondaire non supérieur","85.41","Enseignement post-secondaire non supérieur","85.41Z","Enseignement post-secondaire non supérieur"
"P","Enseignement","85","Enseignement","85.4","Enseignement supérieur et post-secondaire non supérieur","85.42","Enseignement supérieur","85.42Z","Enseignement supérieur"
"P","Enseignement","85","Enseignement","85.5","Autres activités d'enseignement","85.51","Enseignement de disciplines sportives et d'activités de loisirs","85.51Z","Enseignement de disciplines sportives et d'activités de loisirs"
"P","Enseignement","85","Enseignement","85.5","Autres activités d'enseignement","85.52","Enseignement culturel","85.52Z","Enseignement culturel"
"P","Enseignement","85","Enseignement","85.5","Autres activités d'enseignement","85.53","Enseignement de la conduite","85.53Z","Enseignement de la conduite"
"P","Enseignement","85","Enseignement","85.5","Autres activités d'enseignement","85.59","Enseignements divers","85.59A","Formation continue d'adultes"
"P","Enseignement","85","Enseignement","85.5","Autres activités d'enseignement","85.59","Enseignements divers","85.59B","Autres enseignements"
"P","Enseignement","85","Enseignement","85.6","Activités de soutien à l'enseignement","85.60","Activités de soutien à l'enseignement","85.60Z","Activités de soutien à l'enseignement"
"Q","Santé humaine et action sociale","86","Activités pour la santé humaine","86.1","Activités hospitalières","86.10","Activités hospitalières","86.10Z","Activités hospitalières"
"Q","Santé humaine et action sociale","86","Activités pour la santé humaine","86.2","Activité des médecins et des dentistes","86.21","Activité des médecins généralistes","86.21Z","Activité des médecins généralistes"
"Q","Santé humaine et action sociale","86","Activités pour la santé humaine","86.2","Activité des médecins et des dentistes","86.22","Activité des médecins spécialistes","86.22A","Activités de radiodiagnostic et de radiothérapie"
"Q","Santé humaine et action sociale","86","Activités pour la santé humaine","86.2","Activité des médecins et des dentistes","86.22","Activité des médecins spécialistes","86.22B","Activités chirurgicales"
"Q","Santé humaine et action sociale","86","Activités pour la santé humaine","86.2","Activité des médecins et des dentistes","86.22","Activité des médecins spécialistes","86.22C","Autres activités des médecins spécialistes"
"Q","Santé humaine et action sociale","86","Activités pour la santé humaine","86.2","Activité des médecins et des dentistes","86.23","Pratique dentaire","86.23Z","Pratique dentaire"
"Q","Santé humaine et action sociale","86","Activités pour la santé humaine","86.9","Autres activités pour la santé humaine","86.90","Autres activités pour la santé humaine","86.90A","Ambulances"
"Q","Santé humaine et action sociale","86","Activités pour la santé humaine","86.9","Autres activités pour la santé humaine","86.90","Autres activités pour la santé humaine","86.90B","Laboratoires d'analyses médicales"
"Q","Santé humaine et action sociale","86","Activités pour la santé humaine","86.9","Autres activités pour la santé humaine","86.90","Autres activités pour la santé humaine","86.90C","Centres de collecte et banques d'organes"
"Q","Santé humaine et action sociale","86","Activités pour la santé humaine","86.9","Autres activités pour la santé humaine","86.90","Autres activités pour la santé humaine","86.90D","Activités des infirmiers et des sages-femmes"
"Q","Santé humaine et action sociale","86","Activités pour la santé humaine","86.9","Autres activités pour la santé humaine","86.90","Autres activités pour la santé humaine","86.90E","Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues"
"Q","Santé humaine et action sociale","86","Activités pour la santé humaine","86.9","Autres activités pour la santé humaine","86.90","Autres activités pour la santé humaine","86.90F","Activités de santé humaine non classées ailleurs"
"Q","Santé humaine et action sociale","87","Hébergement médico-social et social","87.1","Hébergement médicalisé","87.10","Hébergement médicalisé","87.10A","Hébergement médicalisé pour personnes âgées"
"Q","Santé humaine et action sociale","87","Hébergement médico-social et social","87.1","Hébergement médicalisé","87.10","Hébergement médicalisé","87.10B","Hébergement médicalisé pour enfants handicapés"
"Q","Santé humaine et action sociale","87","Hébergement médico-social et social","87.1","Hébergement médicalisé","87.10","Hébergement médicalisé","87.10C","Hébergement médicalisé pour adultes handicapés et autre hébergement médicalisé"
"Q","Santé humaine et action sociale","87","Hébergement médico-social et social","87.2","Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes","87.20","Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes","87.20A","Hébergement social pour handicapés mentaux et malades mentaux"
"Q","Santé humaine et action sociale","87","Hébergement médico-social et social","87.2","Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes","87.20","Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes","87.20B","Hébergement social pour toxicomanes"
"Q","Santé humaine et action sociale","87","Hébergement médico-social et social","87.3","Hébergement social pour personnes âgées ou handicapées physiques","87.30","Hébergement social pour personnes âgées ou handicapées physiques","87.30A","Hébergement social pour personnes âgées"
"Q","Santé humaine et action sociale","87","Hébergement médico-social et social","87.3","Hébergement social pour personnes âgées ou handicapées physiques","87.30","Hébergement social pour personnes âgées ou handicapées physiques","87.30B","Hébergement social pour handicapés physiques"
"Q","Santé humaine et action sociale","87","Hébergement médico-social et social","87.9","Autres activités d'hébergement social","87.90","Autres activités d'hébergement social","87.90A","Hébergement social pour enfants en difficultés"
"Q","Santé humaine et action sociale","87","Hébergement médico-social et social","87.9","Autres activités d'hébergement social","87.90","Autres activités d'hébergement social","87.90B","Hébergement social pour adultes et familles en difficultés et autre hébergement social"
"Q","Santé humaine et action sociale","88","Action sociale sans hébergement","88.1","Action sociale sans hébergement pour personnes âgées et pour personnes handicapées","88.10","Action sociale sans hébergement pour personnes âgées et pour personnes handicapées","88.10A","Aide à domicile"
"Q","Santé humaine et action sociale","88","Action sociale sans hébergement","88.1","Action sociale sans hébergement pour personnes âgées et pour personnes handicapées","88.10","Action sociale sans hébergement pour personnes âgées et pour personnes handicapées","88.10B","Accueil ou accompagnement sans hébergement d'adultes handicapés ou de personnes âgées"
"Q","Santé humaine et action sociale","88","Action sociale sans hébergement","88.1","Action sociale sans hébergement pour personnes âgées et pour personnes handicapées","88.10","Action sociale sans hébergement pour personnes âgées et pour personnes handicapées","88.10C","Aide par le travail"
"Q","Santé humaine et action sociale","88","Action sociale sans hébergement","88.9","Autre action sociale sans hébergement","88.91","Action sociale sans hébergement pour jeunes enfants","88.91A","Accueil de jeunes enfants"
"Q","Santé humaine et action sociale","88","Action sociale sans hébergement","88.9","Autre action sociale sans hébergement","88.91","Action sociale sans hébergement pour jeunes enfants","88.91B","Accueil ou accompagnement sans hébergement d'enfants handicapés"
"Q","Santé humaine et action sociale","88","Action sociale sans hébergement","88.9","Autre action sociale sans hébergement","88.99","Autre action sociale sans hébergement n.c.a.","88.99A","Autre accueil ou accompagnement sans hébergement d'enfants et d'adolescents"
"Q","Santé humaine et action sociale","88","Action sociale sans hébergement","88.9","Autre action sociale sans hébergement","88.99","Autre action sociale sans hébergement n.c.a.","88.99B","Action sociale sans hébergement n.c.a."
"R","Arts, spectacles et activités récréatives","90","Activités créatives, artistiques et de spectacle","90.0","Activités créatives, artistiques et de spectacle","90.01","Arts du spectacle vivant","90.01Z","Arts du spectacle vivant"
"R","Arts, spectacles et activités récréatives","90","Activités créatives, artistiques et de spectacle","90.0","Activités créatives, artistiques et de spectacle","90.02","Activités de soutien au spectacle vivant","90.02Z","Activités de soutien au spectacle vivant"
"R","Arts, spectacles et activités récréatives","90","Activités créatives, artistiques et de spectacle","90.0","Activités créatives, artistiques et de spectacle","90.03","Création artistique","90.03A","Création artistique relevant des arts plastiques"
"R","Arts, spectacles et activités récréatives","90","Activités créatives, artistiques et de spectacle","90.0","Activités créatives, artistiques et de spectacle","90.03","Création artistique","90.03B","Autre création artistique"
"R","Arts, spectacles et activités récréatives","90","Activités créatives, artistiques et de spectacle","90.0","Activités créatives, artistiques et de spectacle","90.04","Gestion de salles de spectacles","90.04Z","Gestion de salles de spectacles"
"R","Arts, spectacles et activités récréatives","91","Bibliothèques, archives, musées et autres activités culturelles","91.0","Bibliothèques, archives, musées et autres activités culturelles","91.01","Gestion des bibliothèques et des archives","91.01Z","Gestion des bibliothèques et des archives"
"R","Arts, spectacles et activités récréatives","91","Bibliothèques, archives, musées et autres activités culturelles","91.0","Bibliothèques, archives, musées et autres activités culturelles","91.02","Gestion des musées","91.02Z","Gestion des musées"
"R","Arts, spectacles et activités récréatives","91","Bibliothèques, archives, musées et autres activités culturelles","91.0","Bibliothèques, archives, musées et autres activités culturelles","91.03","Gestion des sites et monuments historiques et des attractions touristiques similaires","91.03Z","Gestion des sites et monuments historiques et des attractions touristiques similaires"
"R","Arts, spectacles et activités récréatives","91","Bibliothèques, archives, musées et autres activités culturelles","91.0","Bibliothèques, archives, musées et autres activités culturelles","91.04","Gestion des jardins botaniques et zoologiques et des réserves naturelles","91.04Z","Gestion des jardins botaniques et zoologiques et des réserves naturelles"
"R","Arts, spectacles et activités récréatives","92","Organisation de jeux de hasard et d'argent","92.0","Organisation de jeux de hasard et d'argent","92.00","Organisation de jeux de hasard et d'argent","92.00Z","Organisation de jeux de hasard et d'argent"
"R","Arts, spectacles et activités récréatives","93","Activités sportives, récréatives et de loisirs","93.1","Activités liées au sport","93.11","Gestion d'installations sportives","93.11Z","Gestion d'installations sportives"
"R","Arts, spectacles et activités récréatives","93","Activités sportives, récréatives et de loisirs","93.1","Activités liées au sport","93.12","Activités de clubs de sports","93.12Z","Activités de clubs de sports"
"R","Arts, spectacles et activités récréatives","93","Activités sportives, récréatives et de loisirs","93.1","Activités liées au sport","93.13","Activités des centres de culture physique","93.13Z","Activités des centres de culture physique"
"R","Arts, spectacles et activités récréatives","93","Activités sportives, récréatives et de loisirs","93.1","Activités liées au sport","93.19","Autres activités liées au sport","93.19Z","Autres activités liées au sport"
"R","Arts, spectacles et activités récréatives","93","Activités sportives, récréatives et de loisirs","93.2","Activités récréatives et de loisirs","93.21","Activités des parcs d'attractions et parcs à thèmes","93.21Z","Activités des parcs d'attractions et parcs à thèmes"
"R","Arts, spectacles et activités récréatives","93","Activités sportives, récréatives et de loisirs","93.2","Activités récréatives et de loisirs","93.29","Autres activités récréatives et de loisirs","93.29Z","Autres activités récréatives et de loisirs"
"S","Autres activités de services","94","Activités des organisations associatives","94.1","Activités des organisations économiques, patronales et professionnelles","94.11","Activités des organisations patronales et consulaires","94.11Z","Activités des organisations patronales et consulaires"
